sample_id,speaker_id,accent,emotion,pca_1,pca_2
visec_hf_004441,29,north,neutral,-0.38434386,-0.8589291
visec_hf_004442,83,south,sad,-0.115015455,-0.111339554
visec_hf_004443,0,south,sad,0.12509544,0.53978133
visec_hf_004444,0,south,sad,-0.2930642,-0.3100201
visec_hf_004446,0,south,angry,0.7328265,-0.4340599
visec_hf_004447,0,south,angry,1.2448248,-0.38865817
visec_hf_004448,0,south,neutral,-0.12419933,0.34412244
visec_hf_004449,16,north,sad,-0.6013171,-0.7608698
visec_hf_004450,3,north,happy,-0.4627806,-0.40569216
visec_hf_004451,92,central,happy,-0.854144,-0.39203182
visec_hf_004452,0,south,angry,0.67136383,0.13439429
visec_hf_004453,0,south,angry,0.5154866,-0.19368593
visec_hf_004455,2,south,neutral,0.04231918,0.48084623
visec_hf_004456,30,north,sad,-1.0879303,0.7176504
visec_hf_004457,0,south,angry,-0.14849763,-0.5917986
visec_hf_004458,0,south,angry,0.80379325,-0.0904807
visec_hf_004459,38,south,angry,-0.37055063,-1.1415353
visec_hf_004460,0,south,angry,1.0135987,-0.65412647
visec_hf_004461,0,south,sad,-0.33835003,-0.07914801
visec_hf_004462,15,south,neutral,-0.9744742,-0.6402231
visec_hf_004464,0,south,sad,0.59453803,-0.21183796
visec_hf_004465,0,south,sad,0.27039987,0.61508197
visec_hf_004466,0,south,angry,1.2246823,0.47939083
visec_hf_004467,38,south,angry,-0.926409,0.66327244
visec_hf_004468,0,south,angry,0.43831542,-0.09227195
visec_hf_004469,15,south,sad,-0.83195543,-0.61445075
visec_hf_004470,14,north,happy,-0.0038599577,-1.1851524
visec_hf_004471,0,south,angry,1.3130026,0.532315
visec_hf_004472,0,south,neutral,0.51331836,0.5063617
visec_hf_004473,0,south,sad,0.5562642,-0.5857786
visec_hf_004474,0,south,angry,1.1934488,-0.22465418
visec_hf_004475,0,south,angry,0.9593014,0.27820188
visec_hf_004476,0,south,angry,0.8165493,-0.6786664
visec_hf_004477,133,south,happy,-0.055564553,0.86196524
visec_hf_004478,0,south,neutral,0.60439,0.28525048
visec_hf_004479,0,south,neutral,0.10560599,0.27307054
visec_hf_004480,0,south,happy,0.29181543,0.2208439
visec_hf_004481,0,south,neutral,0.27933455,0.16390449
visec_hf_004482,50,north,angry,-0.538054,0.05944392
visec_hf_004483,12,north,angry,-1.157619,0.50726295
visec_hf_004484,0,south,angry,1.0445716,0.21270253
visec_hf_004486,59,south,neutral,-0.7870853,0.79402584
visec_hf_004487,3,north,sad,-0.436039,-0.46206078
visec_hf_004488,0,south,angry,0.8610539,0.4392045
visec_hf_004489,0,south,sad,0.6842486,0.8299663
visec_hf_004490,0,south,sad,0.67544013,0.5059398
visec_hf_004491,83,south,sad,0.94489855,-0.33499402
visec_hf_004492,0,south,angry,0.7424165,-0.5516956
visec_hf_004493,0,south,angry,1.1085572,-0.056429513
visec_hf_004494,6,central,neutral,0.880767,-0.2544992
visec_hf_004495,0,south,angry,0.41023096,0.6164212
visec_hf_004496,0,south,neutral,-0.1080403,0.21918496
visec_hf_004497,104,north,neutral,-0.8695367,1.0527755
visec_hf_004498,0,south,neutral,0.81290466,0.42932585
visec_hf_004499,28,south,neutral,-0.797345,-0.90623266
visec_hf_004500,0,south,angry,0.76989776,0.23328997
visec_hf_004501,97,south,happy,-0.74187714,-0.8132427
visec_hf_004503,59,south,angry,0.59362537,-0.6570142
visec_hf_004504,23,south,neutral,-0.22530478,-0.31807232
visec_hf_004505,19,north,sad,-0.7193019,-0.46397662
visec_hf_004506,99,south,happy,-0.7469932,0.26026458
visec_hf_004507,14,north,angry,0.061275214,-0.008505722
visec_hf_004509,0,south,happy,0.21681157,0.007772954
visec_hf_004510,64,south,neutral,-0.4823698,-0.47690004
visec_hf_004511,34,north,sad,-0.70177335,-0.005658684
visec_hf_004512,0,south,neutral,0.5186026,0.53401846
visec_hf_004513,46,north,happy,-1.0255101,-0.2984645
visec_hf_004514,0,south,happy,0.74105793,-0.5987109
visec_hf_004515,0,south,sad,0.20952527,-0.22512491
visec_hf_004516,0,south,neutral,0.22695109,0.3472985
visec_hf_004517,0,south,angry,1.2405831,-0.39418468
visec_hf_004518,3,north,neutral,-0.11697262,0.2471392
visec_hf_004519,6,central,neutral,-0.30607113,1.125501
visec_hf_004520,28,south,angry,-0.73875916,-0.115153514
visec_hf_004521,0,south,angry,0.9853256,0.36093178
visec_hf_004522,107,north,sad,0.35856414,0.29152337
visec_hf_004523,50,north,neutral,-0.51875883,0.036307063
visec_hf_004524,0,south,neutral,0.3432778,0.29343942
visec_hf_004525,53,south,neutral,-0.568962,-0.6464954
visec_hf_004526,83,south,sad,-0.2629102,0.74700665
visec_hf_004527,105,south,neutral,-0.76805294,0.025853103
visec_hf_004528,0,south,happy,-0.41149125,-0.89977616
visec_hf_004529,23,south,sad,-0.23707584,0.12651367
visec_hf_004530,0,south,neutral,0.20293006,0.29394335
visec_hf_004531,6,central,happy,0.9247317,-0.048471276
visec_hf_004532,1,south,neutral,-0.8984845,0.102771476
visec_hf_004533,26,north,sad,-0.95706487,-0.6661741
visec_hf_004534,3,north,angry,0.12848257,1.0302296
visec_hf_004535,61,north,sad,-0.6621575,-0.56617516
visec_hf_004536,3,north,neutral,-0.36667752,0.057924725
visec_hf_004537,0,south,angry,-0.2872672,0.49160793
visec_hf_004538,0,south,angry,-0.06100901,0.0964125
visec_hf_004539,59,south,neutral,-0.2764752,0.21682148
visec_hf_004540,0,south,happy,-0.30452508,-0.529289
visec_hf_004541,15,south,neutral,-1.0451915,0.83655936
visec_hf_004542,0,south,neutral,-0.67079335,0.16225722
visec_hf_004543,66,north,angry,-1.0840281,-0.48527935
visec_hf_004544,25,north,angry,-0.5924132,0.5523716
visec_hf_004545,102,south,sad,-0.45245183,-0.4694351
visec_hf_004546,95,north,angry,-0.6482912,0.95714265
visec_hf_004548,0,south,happy,1.0528816,-0.39841422
visec_hf_004549,0,south,angry,1.6011143,-0.241004
visec_hf_004550,50,north,neutral,-0.36717108,-0.98388225
visec_hf_004552,0,south,neutral,0.21120684,0.18724397
visec_hf_004554,78,north,sad,-0.7920671,0.7399625
visec_hf_004555,0,south,angry,1.0642146,-0.12767869
visec_hf_004556,0,south,angry,0.8898947,0.16416974
visec_hf_004557,5,south,neutral,-0.69405097,0.2732765
visec_hf_004558,0,south,angry,1.0623331,0.15543625
visec_hf_004559,15,south,neutral,-0.71328264,-0.5864777
visec_hf_004560,32,south,neutral,0.25081465,-0.22076431
visec_hf_004561,0,south,angry,1.3786327,-0.40087292
visec_hf_004563,0,south,angry,1.0884228,-0.5877757
visec_hf_004565,0,south,neutral,0.42049673,0.48989362
visec_hf_004566,63,south,angry,-0.32173282,-0.70828867
visec_hf_004567,3,north,sad,-0.5814333,-0.019526184
visec_hf_004568,0,south,neutral,-0.62690336,0.18930942
visec_hf_004569,0,south,sad,0.8059748,0.1922791
visec_hf_004570,0,south,happy,0.33621857,0.070581384
visec_hf_004571,27,north,sad,-0.77812093,-0.27953523
visec_hf_004573,0,south,neutral,0.23312669,0.4157202
visec_hf_004574,0,south,angry,0.21267015,0.6930627
visec_hf_004576,0,south,angry,0.62555695,0.3897457
visec_hf_004577,105,south,neutral,-0.88710093,0.7372389
visec_hf_004578,0,south,neutral,0.45990664,0.17948578
visec_hf_004579,105,south,sad,-0.8372242,1.0617285
visec_hf_004580,96,south,angry,0.7454664,0.31757516
visec_hf_004582,94,central,happy,-1.1479105,0.45429036
visec_hf_004583,87,north,neutral,-0.27696902,-0.16927554
visec_hf_004584,83,south,sad,-0.28356096,-0.3175626
visec_hf_004585,0,south,neutral,0.3209349,0.27861
visec_hf_004586,0,south,neutral,0.357309,0.11844502
visec_hf_004587,115,south,sad,-0.21523888,-1.1609659
visec_hf_004588,0,south,happy,0.6904143,0.24848302
visec_hf_004589,0,south,happy,0.28107446,-0.7460274
visec_hf_004590,0,south,happy,0.630054,-0.26484427
visec_hf_004591,0,south,sad,1.2723495,-0.32890305
visec_hf_004592,0,south,sad,0.43139908,0.59752494
visec_hf_004593,137,north,neutral,-0.43554586,0.8181763
visec_hf_004594,0,south,neutral,0.23895437,0.27563342
visec_hf_004595,2,south,sad,0.51168555,-0.6283956
visec_hf_004596,0,south,angry,0.6581834,0.34700337
visec_hf_004597,6,central,happy,0.55303186,0.21936841
visec_hf_004600,38,south,sad,-0.7187931,-0.38982373
visec_hf_004601,0,south,sad,-0.38210675,-0.85922325
visec_hf_004602,6,central,neutral,0.15754597,0.4375668
visec_hf_004603,1,south,neutral,-0.8912155,0.8334354
visec_hf_004604,0,south,happy,0.7869006,0.41429484
visec_hf_004605,15,south,happy,0.019902619,-0.53034425
visec_hf_004606,14,north,angry,0.36895674,0.63008404
visec_hf_004607,16,north,sad,0.20822397,-0.50016963
visec_hf_004608,0,south,happy,0.79276323,-0.09697603
visec_hf_004609,16,north,sad,-0.45800138,0.4896603
visec_hf_004610,108,north,neutral,-0.6232698,0.9523099
visec_hf_004611,0,south,neutral,0.3046607,0.21653226
visec_hf_004612,0,south,happy,0.51373523,0.46375766
visec_hf_004613,97,south,sad,-0.4628337,-0.818704
visec_hf_004614,0,south,angry,0.8729872,-0.9227642
visec_hf_004617,2,south,sad,1.2067543,-0.55956364
visec_hf_004618,15,south,neutral,-1.3028313,0.34460142
visec_hf_004620,49,south,sad,-0.78553426,1.051951
visec_hf_004621,27,north,neutral,-0.929817,-0.26888487
visec_hf_004622,0,south,happy,-0.00026528974,-0.6119876
visec_hf_004623,0,south,angry,1.2417582,-0.55499035
visec_hf_004624,0,south,sad,0.95329964,-0.46663508
visec_hf_004625,0,south,angry,0.4882144,0.5037482
visec_hf_004626,0,south,sad,0.23900898,-0.1284456
visec_hf_004627,0,south,angry,0.93698925,-0.21243231
visec_hf_004628,15,south,sad,-0.6910137,-0.9432088
visec_hf_004630,14,north,neutral,0.8574229,-0.37083802
visec_hf_004631,0,south,angry,1.3401327,-0.34156242
visec_hf_004632,71,south,sad,-0.8411333,-0.032501884
visec_hf_004633,29,north,neutral,-0.37335026,0.054702222
visec_hf_004634,15,south,happy,-0.8630877,-0.30184504
visec_hf_004636,23,south,sad,-0.3287651,-0.967919
visec_hf_004637,0,south,neutral,0.22884075,0.45256767
visec_hf_004638,15,south,neutral,-0.38200864,-0.8809459
visec_hf_004639,4,south,angry,-0.8410533,0.5020607
visec_hf_004640,0,south,sad,0.026655685,-0.04678883
visec_hf_004641,115,south,neutral,-0.334228,-0.8995635
visec_hf_004642,0,south,neutral,1.091252,0.35213536
visec_hf_004643,104,north,neutral,-0.6565978,0.7608411
visec_hf_004644,0,south,happy,0.6194402,-0.7188575
visec_hf_004645,12,north,angry,-0.63470596,0.7340281
visec_hf_004646,0,south,sad,0.048896845,-1.100217
visec_hf_004647,0,south,angry,0.87953544,-0.032022346
visec_hf_004648,58,south,sad,0.21338956,0.60348177
visec_hf_004649,70,south,sad,-0.92677957,-0.47891793
visec_hf_004650,0,south,angry,0.9137961,0.351761
visec_hf_004651,6,central,neutral,0.19434902,-0.7098028
visec_hf_004652,53,south,neutral,-0.5176498,-0.44311857
visec_hf_004653,4,south,neutral,-0.86758626,0.95546633
visec_hf_004655,15,south,happy,-0.89864326,-0.33039537
visec_hf_004657,0,south,sad,0.43965748,0.4244052
visec_hf_004658,26,north,neutral,-0.41614825,-1.1407088
visec_hf_004659,96,south,angry,-0.0793058,0.89663064
visec_hf_004660,0,south,sad,-0.31001058,0.5468242
visec_hf_004661,0,south,neutral,-0.17793237,-0.020388855
visec_hf_004662,0,south,neutral,-0.1806805,0.28916508
visec_hf_004663,54,north,happy,-0.8159291,0.33138233
visec_hf_004664,26,north,angry,-0.8007128,0.41513878
visec_hf_004665,27,north,neutral,-0.7892315,-0.42165232
visec_hf_004666,96,south,neutral,-0.48092267,0.42732358
visec_hf_004667,6,central,neutral,0.62964416,0.32940507
visec_hf_004668,16,north,sad,-0.47010207,-0.4601229
visec_hf_004669,0,south,neutral,0.5212229,0.5513469
visec_hf_004671,15,south,neutral,-1.1852636,0.40651897
visec_hf_004673,61,north,neutral,-0.59362584,-1.0201405
visec_hf_004674,49,south,angry,0.08783078,0.18677248
visec_hf_004675,145,central,sad,-0.37809333,0.65215164
visec_hf_004676,0,south,angry,0.9619572,-0.22715217
visec_hf_004677,0,south,happy,-0.5826381,-0.16633552
visec_hf_004678,0,south,happy,1.2551548,0.14904681
visec_hf_004680,0,south,neutral,-0.09786314,0.10581097
visec_hf_004681,2,south,sad,1.1396829,0.3713913
visec_hf_004682,0,south,angry,1.372882,-0.4891776
visec_hf_004683,0,south,neutral,0.3738528,0.5322981
visec_hf_004684,37,central,neutral,-0.80676544,0.38853434
visec_hf_004685,0,south,sad,0.40330887,0.19001882
visec_hf_004686,0,south,angry,1.0194591,0.20993012
visec_hf_004687,0,south,angry,0.8361263,0.08495437
visec_hf_004689,21,south,neutral,-0.49794614,-0.17790759
visec_hf_004690,25,north,angry,-0.33606535,0.3476091
visec_hf_004691,0,south,angry,1.1072407,-0.52827495
visec_hf_004692,0,south,sad,0.5682001,0.17459503
visec_hf_004693,0,south,angry,1.1849723,0.26172578
visec_hf_004694,2,south,sad,0.09616944,-0.038109966
visec_hf_004695,0,south,angry,0.8669702,-0.6389606
visec_hf_004696,0,south,angry,0.5107656,-0.43020734
visec_hf_004697,48,north,sad,-0.5572089,-0.6877793
visec_hf_004698,0,south,angry,0.5579425,0.08353976
visec_hf_004699,0,south,neutral,0.9323057,0.1860713
visec_hf_004700,0,south,angry,0.736439,-0.6992167
visec_hf_004701,15,south,neutral,-0.7771454,-1.0395575
visec_hf_004702,81,south,neutral,-0.68474543,0.14746845
visec_hf_004703,111,south,neutral,-0.16170219,-0.04338689
visec_hf_004704,0,south,angry,1.3709971,-0.84164333
visec_hf_004705,87,north,angry,1.1298027,-0.45726424
visec_hf_004706,27,north,sad,-0.7009077,-0.9803941
visec_hf_004708,12,north,angry,-0.483919,-0.17718689
visec_hf_004709,15,south,happy,-1.0842739,0.5227246
visec_hf_004710,72,central,angry,0.7480782,0.40331897
visec_hf_004711,21,south,neutral,-0.8691294,-0.28988352
visec_hf_004713,0,south,happy,-0.5475791,-0.4072549
visec_hf_004714,0,south,happy,1.2500279,-0.3326123
visec_hf_004715,57,north,angry,-1.0710994,0.514276
visec_hf_004716,60,north,happy,-0.31702968,-0.7740273
visec_hf_004717,0,south,happy,0.8586401,0.03977004
visec_hf_004718,97,south,angry,-0.6903724,0.8337643
visec_hf_004719,23,south,angry,-0.028793218,0.37916517
visec_hf_004720,49,south,sad,-0.3204702,0.4922361
visec_hf_004722,0,south,angry,1.2494639,-0.09353621
visec_hf_004723,0,south,neutral,-0.096202575,0.25677794
visec_hf_004724,2,south,neutral,0.2248241,0.13392596
visec_hf_004725,0,south,happy,-0.06322275,-0.69731736
visec_hf_004726,6,central,happy,0.54453444,0.6380823
visec_hf_004727,19,north,neutral,-0.9543287,-0.2132408
visec_hf_004728,24,south,angry,-0.5967432,-0.62475336
visec_hf_004729,69,central,neutral,-0.6699966,-1.3451726
visec_hf_004731,0,south,angry,0.3255823,-0.5915153
visec_hf_004732,23,south,angry,-0.80946106,1.0823622
visec_hf_004733,0,south,angry,1.0672534,-0.5588649
visec_hf_004734,0,south,sad,0.10967303,-0.36899835
visec_hf_004735,38,south,happy,-0.8541465,0.6744461
visec_hf_004736,50,north,happy,-1.0301831,0.006053599
visec_hf_004737,15,south,neutral,-0.46626845,-1.0176452
visec_hf_004738,0,south,angry,0.34015912,-0.29978693
visec_hf_004739,0,south,neutral,-0.1710415,0.39648372
visec_hf_004740,18,north,angry,-1.0900917,0.32316187
visec_hf_004741,0,south,angry,-0.08672006,-0.055298354
visec_hf_004742,87,north,angry,0.16618466,0.036486067
visec_hf_004743,0,south,neutral,0.041613612,0.26922977
visec_hf_004744,0,south,sad,0.6762719,-0.2367962
visec_hf_004745,0,south,angry,0.95686466,-0.02759996
visec_hf_004746,146,central,neutral,-1.0565435,0.14014705
visec_hf_004747,42,south,neutral,-0.65637916,-0.20345856
visec_hf_004748,114,south,angry,0.1884335,0.9336588
visec_hf_004749,10,north,sad,-0.6160943,-0.8899705
visec_hf_004750,0,south,happy,0.31648844,0.4481292
visec_hf_004752,0,south,neutral,0.7224492,0.33157748
visec_hf_004753,50,north,neutral,-0.86750054,-0.5474249
visec_hf_004754,0,south,angry,0.85908765,-0.19824158
visec_hf_004755,29,north,happy,-0.43023586,0.3496902
visec_hf_004756,110,south,sad,-0.611826,0.21431476
visec_hf_004757,0,south,angry,0.995532,0.56490177
visec_hf_004758,29,north,angry,-0.53424287,-0.06845854
visec_hf_004759,33,central,neutral,-0.871606,1.0016947
visec_hf_004760,107,north,sad,-0.4341935,0.39934787
visec_hf_004763,128,south,neutral,-0.5444609,-1.1084219
visec_hf_004764,44,south,angry,-0.857059,0.96042854
visec_hf_004765,0,south,sad,0.7468224,-0.23852015
visec_hf_004766,29,north,neutral,-0.15324669,-0.3921661
visec_hf_004767,2,south,neutral,0.22854479,0.044008587
visec_hf_004768,0,south,happy,-0.47880033,0.91700965
visec_hf_004769,29,north,neutral,-0.38350818,-0.79113144
visec_hf_004770,15,south,angry,-0.50637203,-0.6514759
visec_hf_004771,0,south,neutral,0.22317086,0.28099713
visec_hf_004772,5,south,neutral,-0.53685176,-0.12353358
visec_hf_004773,0,south,angry,0.42466995,0.14548706
visec_hf_004775,27,north,sad,-0.88345325,-0.36638328
visec_hf_004776,0,south,neutral,-0.0002430866,0.11256431
visec_hf_004777,0,south,sad,0.47591397,-0.1427122
visec_hf_004779,30,north,sad,-0.77406824,-0.9007383
visec_hf_004780,5,south,happy,-0.75822145,0.7520289
visec_hf_004782,12,north,angry,-0.8737229,0.99161965
visec_hf_004783,73,north,happy,-0.81919503,0.54169583
visec_hf_004784,0,south,angry,0.15975168,-0.379792
visec_hf_004785,1,south,angry,-0.68989134,-0.31979355
visec_hf_004787,0,south,happy,0.53686404,-1.0796382
visec_hf_004788,29,north,happy,-0.13833053,0.27776557
visec_hf_004789,57,north,neutral,-0.73767304,-0.56421256
visec_hf_004790,80,north,sad,-0.15383911,-0.5295656
visec_hf_004791,27,north,happy,-0.79928315,-0.43916526
visec_hf_004792,44,south,sad,-0.6426158,0.61012906
visec_hf_004793,2,south,angry,1.1561598,-0.29893738
visec_hf_004794,0,south,angry,1.4263482,0.07545733
visec_hf_004795,13,south,neutral,-0.2844988,0.020093957
visec_hf_004796,0,south,neutral,0.2621225,0.26104155
visec_hf_004797,29,north,happy,-0.350366,-1.0820973
visec_hf_004798,39,south,happy,-1.0698751,0.5277537
visec_hf_004799,87,north,angry,0.20940189,0.7694139
visec_hf_004800,0,south,angry,0.69707584,0.27578333
visec_hf_004801,103,north,angry,-0.6803381,0.103399
visec_hf_004802,0,south,sad,-0.16513877,0.105270855
visec_hf_004803,2,south,sad,0.8298038,0.1413507
visec_hf_004804,2,south,angry,0.08598412,-0.18203373
visec_hf_004805,0,south,happy,0.44636756,-0.05125894
visec_hf_004806,52,north,angry,0.1856428,0.91894376
visec_hf_004807,0,south,sad,0.28630504,0.23832652
visec_hf_004808,0,south,neutral,0.096342295,0.2753033
visec_hf_004809,76,south,happy,-0.518536,0.5468301
visec_hf_004810,139,south,sad,0.47939363,-0.3822269
visec_hf_004811,101,central,sad,-0.21591549,0.050716467
visec_hf_004812,126,central,neutral,-0.4334781,-1.2070328
visec_hf_004813,101,central,sad,-0.373132,-0.554393
visec_hf_004814,25,north,angry,-0.13319017,0.60826135
visec_hf_004816,0,south,angry,0.9315639,0.5293782
visec_hf_004817,124,south,neutral,-0.2817926,0.08087307
visec_hf_004819,4,south,angry,-0.34542942,-1.0440881
visec_hf_004821,0,south,sad,-0.31444556,0.25367075
visec_hf_004822,101,central,sad,-0.961177,0.9943851
visec_hf_004823,22,north,angry,0.17035867,0.92351484
visec_hf_004824,90,north,neutral,-0.90350956,-0.256666
visec_hf_004825,101,central,neutral,-0.61037105,-1.1698558
visec_hf_004826,0,south,angry,0.86413586,0.33940637
visec_hf_004827,102,south,sad,-0.69222665,0.0379236
visec_hf_004828,3,north,neutral,-0.7450627,-0.11922678
visec_hf_004829,6,central,neutral,0.67596805,0.5385484
visec_hf_004835,0,south,angry,1.7096577,-0.78648
visec_hf_004836,0,south,happy,-0.36057544,-0.042487126
visec_hf_004837,15,south,neutral,-0.7590751,-0.3946715
visec_hf_004838,119,central,neutral,-0.84035903,0.6142953
visec_hf_004840,3,north,sad,-0.6845334,-0.40564105
visec_hf_004841,0,south,angry,1.2295451,-0.54117984
visec_hf_004842,59,south,neutral,-0.033351474,-0.028917508
visec_hf_004843,25,north,sad,-0.36975694,0.82294965
visec_hf_004844,63,south,neutral,-0.7799903,-1.0364512
visec_hf_004845,0,south,angry,0.89687014,0.53156507
visec_hf_004847,0,south,happy,0.11863715,-0.108596325
visec_hf_004848,0,south,sad,0.2850714,0.29120827
visec_hf_004849,97,south,sad,-0.3422087,-0.7098881
visec_hf_004850,27,north,neutral,-1.004458,0.7662075
visec_hf_004851,1,south,neutral,-0.54896617,-1.1589333
visec_hf_004852,0,south,angry,0.7322982,0.18301685
visec_hf_004853,6,central,neutral,0.45971072,1.0784726
visec_hf_004854,2,south,sad,1.1990907,0.07645329
visec_hf_004855,0,south,sad,0.9968029,0.7666532
visec_hf_004857,4,south,neutral,-1.0544041,0.46667993
visec_hf_004858,6,central,happy,0.700731,0.696927
visec_hf_004859,113,south,sad,-1.0098901,-0.2711805
visec_hf_004860,0,south,happy,-0.5682368,0.29659313
visec_hf_004861,0,south,neutral,-0.124878325,0.16440164
visec_hf_004862,26,north,happy,-0.5254829,-0.9677406
